Bird Name,French Name,Image URL,Sound URL,Score,Difficulty,View Count,Latin Name
Spotted Crake,Marouette ponctuée,https://upload.wikimedia.org/wikipedia/commons/4/42/Porzana_porzana_6_%28Marek_Szczepanek%29.jpg,https://xeno-canto.org/924383/download,0,2,3603,Porzana porzana
Lesser Moorhen,Gallinule africaine,https://upload.wikimedia.org/wikipedia/commons/d/d4/Lesser_moorhen_%28Paragallinula_angulata%29.jpg,https://xeno-canto.org/791485/download,0,3,354,Paragallinula angulata
Eurasian Moorhen,Gallinule poule-d'eau,https://upload.wikimedia.org/wikipedia/commons/e/ee/Common_moorhen_%28Gallinula_chloropus%29_France.jpg,,0,2,37817,Gallinula chloropus
Common Gallinule,Gallinule d'Amérique,https://upload.wikimedia.org/wikipedia/commons/2/20/Common-gallinule-galapagos-casey-klebba.jpg,https://xeno-canto.org/470873/download,0,3,1569,Gallinula galeata
Eurasian Coot,Foulque macroule,https://upload.wikimedia.org/wikipedia/commons/a/a0/%D0%9B%D1%8B%D1%81%D1%83%D1%85%D0%B0_%28Fulica_atra%29%2C_%D0%9A%D0%B0%D0%BB%D0%B8%D0%BD%D0%B8%D0%BD%D0%B3%D1%80%D0%B0%D0%B4.jpg,https://xeno-canto.org/971090/download,0,2,50540,Fulica atra
Red-knobbed Coot,Foulque à crête,https://upload.wikimedia.org/wikipedia/commons/7/78/Fulica_cristata_-Cape_Town%2C_South_Africa_-adult-8.jpg,https://xeno-canto.org/909702/download,0,3,1380,Fulica cristata
American Coot,Foulque d'Amérique,https://upload.wikimedia.org/wikipedia/commons/d/d8/American_coot_in_Prospect_Park_%2806152%29.jpg,https://xeno-canto.org/937001/download,0,3,1715,Fulica americana
Allen's Gallinule,Talève d'Allen,https://upload.wikimedia.org/wikipedia/commons/6/65/Porphyrio_alleni_Martien_Brand.jpg,https://xeno-canto.org/39322/download,0,3,373,Porphyrio alleni
Western Swamphen,Talève sultane,https://upload.wikimedia.org/wikipedia/commons/6/6c/Purpurhuhn.jpg,https://xeno-canto.org/977075/download,0,2,6014,Porphyrio porphyrio
African Swamphen,Talève d'Afrique,https://upload.wikimedia.org/wikipedia/commons/0/07/African_Purple_Swamphen.jpg,https://xeno-canto.org/976833/download,0,3,3,Porphyrio madagascariensis
Watercock,Râle à crête,https://upload.wikimedia.org/wikipedia/commons/e/eb/Gallicrex_cinerea_-Basai_Wetlands%2C_near_Gurgaon%2C_Haryana%2C_India-8.jpg,https://xeno-canto.org/982027/download,0,3,146,Gallicrex cinerea
Striped Crake,Marouette rayée,https://upload.wikimedia.org/wikipedia/commons/9/93/Aenigmatolimnas_marginalis%2C_Kgomo-kgomo-vleiland%2C_Birding_Weto%2C_a.jpg,https://xeno-canto.org/980421/download,0,3,107,Aenigmatolimnas marginalis
Little Crake,Marouette poussin,https://upload.wikimedia.org/wikipedia/commons/8/81/Porzana_parva_%2850%29.jpg,https://xeno-canto.org/975336/download,0,3,999,Zapornia parva
Baillon's Crake,Marouette de Baillon,https://upload.wikimedia.org/wikipedia/commons/7/76/Porzana_pusilla_-_Mount_Annan_Botanical_Garden.jpg,https://xeno-canto.org/924558/download,0,3,3,Zapornia pusilla
Demoiselle Crane,Grue demoiselle,https://upload.wikimedia.org/wikipedia/commons/c/c3/Demoiselle_Cranes_at_Tal_Chappar.jpg,https://xeno-canto.org/911516/download,0,2,5393,Anthropoides virgo
Siberian Crane,Grue de Sibérie,https://upload.wikimedia.org/wikipedia/commons/6/61/Schneekranich_Grus_leucogeranus_090501_We_147.JPG,https://xeno-canto.org/890264/download,0,3,1571,Leucogeranus leucogeranus
Sandhill Crane,Grue du Canada,https://upload.wikimedia.org/wikipedia/commons/5/55/Sandhill_Crane_JG.jpg,https://xeno-canto.org/552624/download,0,2,8149,Grus canadensis
Common Crane,Grue cendrée,https://upload.wikimedia.org/wikipedia/commons/f/fd/Common_crane_grus_grus.jpg,https://xeno-canto.org/982202/download,0,1,57874,Grus grus
Hooded Crane,Grue moine,https://upload.wikimedia.org/wikipedia/commons/c/c2/Grus_monacha_-Kyushu%2C_Japan_-three-8.jpg,https://xeno-canto.org/892190/download,0,3,736,Grus monacha
Eurasian Thick-knee,Œdicnème criard,https://upload.wikimedia.org/wikipedia/commons/d/d8/Burhinus_oedicnemus_insularum_Lanzarote_1.jpg,,0,2,14567,Burhinus oedicnemus
Egyptian Plover,Pluvian fluviatile,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flickr_-_Rainbirder_-_Egyptian_Plover_%28Pluvianus_aegyptius%29.jpg,https://xeno-canto.org/719415/download,0,2,3006,Pluvianus aegyptius
Black-winged Stilt,Échasse blanche,https://upload.wikimedia.org/wikipedia/commons/3/31/Black-winged_stilt_%28Himantopus_himantopus%29.jpg,https://xeno-canto.org/980115/download,0,2,9320,Himantopus himantopus
Pied Avocet,Avocette élégante,https://upload.wikimedia.org/wikipedia/commons/c/c5/Pied_Avocet_Recurvirostra_avosetta.jpg,https://xeno-canto.org/981797/download,0,2,9417,Recurvirostra avosetta
American Avocet,Avocette d'Amérique,https://upload.wikimedia.org/wikipedia/commons/d/de/American_Avocet1.jpg,https://xeno-canto.org/891493/download,0,3,898,Recurvirostra americana
Eurasian Oystercatcher,Huîtrier pie,https://upload.wikimedia.org/wikipedia/commons/a/a7/Haematopus_ostralegus_Norway.jpg,https://xeno-canto.org/982617/download,0,2,19563,Haematopus ostralegus
American Oystercatcher,Huîtrier d'Amérique,https://upload.wikimedia.org/wikipedia/commons/d/df/American_oystercatchers_at_Fort_Tilden_%2860747%29.jpg,https://xeno-canto.org/871345/download,0,3,774,Haematopus palliatus
Canarian Oystercatcher,Huîtrier des Canaries,https://upload.wikimedia.org/wikipedia/commons/b/b3/Canarian_Oystercatcher.jpg,,0,3,547,Haematopus meadewaldoi
Black-bellied Plover,Pluvier argenté,https://upload.wikimedia.org/wikipedia/commons/4/4c/Black-bellied_plover_Egg_Harbor.png,,0,2,4114,Pluvialis squatarola
European Golden-Plover,Pluvier doré,https://upload.wikimedia.org/wikipedia/commons/1/11/Kul%C3%ADk_zlat%C3%BD_%28Pluvialis_apricaria%29_a_%283949776435%29.jpg,,0,2,5867,Pluvialis apricaria
American Golden-Plover,Pluvier bronzé,https://upload.wikimedia.org/wikipedia/commons/0/0c/American_Golden_Plover_%287458262530%29.jpg,,0,3,501,Pluvialis dominica
Pacific Golden-Plover,Pluvier fauve,https://upload.wikimedia.org/wikipedia/commons/0/0b/Pluvialis_fulva_-Bering_Land_Bridge_National_Preserve%2C_Alaska%2C_USA-8.jpg,,0,3,950,Pluvialis fulva
Eurasian Dotterel,Pluvier guignard,https://upload.wikimedia.org/wikipedia/commons/b/bb/Charadrius_morinellus_male.jpg,https://xeno-canto.org/914373/download,0,3,600,Charadrius morinellus
Killdeer,Pluvier kildir,https://upload.wikimedia.org/wikipedia/commons/c/cb/Killdeer_Heislerville.png,https://xeno-canto.org/955105/download,0,2,4740,Charadrius vociferus
Common Ringed Plover,Pluvier grand-gravelot,https://upload.wikimedia.org/wikipedia/commons/d/d2/Common_ringed_plover_%28Charadrius_hiaticula%29_Oppdal.jpg,https://xeno-canto.org/979718/download,0,2,4592,Charadrius hiaticula
Semipalmated Plover,Pluvier semipalmé,https://upload.wikimedia.org/wikipedia/commons/c/c6/Plover_Semipalmated_Breeding_JG.jpg,https://xeno-canto.org/974538/download,0,3,735,Charadrius semipalmatus
Little Ringed Plover,Petit Gravelot,https://upload.wikimedia.org/wikipedia/commons/b/bb/Flussregenpfeifer_im_flachen_Wasser_01.jpg,https://xeno-canto.org/982808/download,0,3,168,Charadrius dubius
Northern Lapwing,Vanneau huppé,https://upload.wikimedia.org/wikipedia/commons/2/2f/Northern-Lapwing-Vanellus-vanellus.jpg,https://xeno-canto.org/975772/download,0,2,22204,Vanellus vanellus
Spur-winged Lapwing,Vanneau à éperons,https://upload.wikimedia.org/wikipedia/commons/7/75/Spur-winged_lapwing_%28Vanellus_spinosus%29_in_flight.jpg,https://xeno-canto.org/976566/download,0,3,1572,Vanellus spinosus
Gray-headed Lapwing,Vanneau à tête grise,https://upload.wikimedia.org/wikipedia/commons/b/b5/Vanellus_cinereus.JPG,,0,3,397,Vanellus cinereus
Sociable Lapwing,Vanneau sociable,https://upload.wikimedia.org/wikipedia/commons/6/62/SociablePlover.jpg,https://xeno-canto.org/566869/download,0,3,1580,Vanellus gregarius
White-tailed Lapwing,Vanneau à queue blanche,https://upload.wikimedia.org/wikipedia/commons/8/86/White-tailed_lapwing_%28Vanellus_leucurus%29.jpg,https://xeno-canto.org/960240/download,0,3,243,Vanellus leucurus
Caspian Plover,Pluvier asiatique,https://upload.wikimedia.org/wikipedia/commons/9/98/Wermutregenpfeifer_%28Charadrius_asiaticus%29_206737679.jpg,https://xeno-canto.org/962229/download,0,3,166,Anarhynchus asiaticus
Oriental Plover,Pluvier oriental,https://upload.wikimedia.org/wikipedia/commons/b/b7/Charadrius_veredus_West_Timor_0.jpg,https://xeno-canto.org/411921/download,0,3,160,Anarhynchus veredus
Greater Sand-Plover,Pluvier de Leschenault,https://upload.wikimedia.org/wikipedia/commons/3/3a/2024-07-26_Anarhynchus_leschenaultii_leschenaultii%2C_Newbiggin%2C_Northumberland_1.jpg,,0,3,437,Charadrius leschenaultii
Kittlitz's Plover,Pluvier pâtre,https://upload.wikimedia.org/wikipedia/commons/7/79/Kittlitz%27s_plover_%28Charadrius_pecuarius%29.jpg,https://xeno-canto.org/758524/download,0,3,290,Charadrius pecuarius
Snowy Plover,Pluvier neigeux,https://upload.wikimedia.org/wikipedia/commons/0/0a/Snowy_Plover_Morro_Strand.jpg,https://xeno-canto.org/566601/download,0,3,455,Charadrius nivosus
Kentish Plover,Pluvier à collier interrompu,https://upload.wikimedia.org/wikipedia/commons/6/6f/Kentish_Plover_Charadrius_alexandrinus%2C_India.jpg,https://xeno-canto.org/982472/download,0,2,6159,Charadrius alexandrinus
Upland Sandpiper,Maubèche des champs,https://upload.wikimedia.org/wikipedia/commons/c/cf/UplandSandpiperOntarioCropped.jpg,https://xeno-canto.org/549859/download,0,3,639,Bartramia longicauda
Little Curlew,Courlis nain,https://upload.wikimedia.org/wikipedia/commons/f/fd/Numenius_minutus_1.jpg,https://xeno-canto.org/792063/download,0,3,497,Numenius minutus
Slender-billed Curlew,Courlis à bec grêle,https://upload.wikimedia.org/wikipedia/commons/a/ae/Naturalis_Biodiversity_Center_-_ZMA.AVES.1670_-_Numenius_tenuirostris_Vieillot%2C_1817_-_Scolopacidae_-_skin_specimen_%28cropped%29.jpeg,https://xeno-canto.org/398794/download,0,2,17553,Numenius tenuirostris
Eurasian Curlew,Courlis cendré,https://upload.wikimedia.org/wikipedia/commons/2/2c/Eurasian_Curlew.jpg,https://xeno-canto.org/982664/download,0,2,15837,Numenius arquata
Bar-tailed Godwit,Barge rousse,https://upload.wikimedia.org/wikipedia/commons/c/ca/Bar-tailed_Godwit.jpg,https://xeno-canto.org/982508/download,0,2,7994,Limosa lapponica
Black-tailed Godwit,Barge à queue noire,https://upload.wikimedia.org/wikipedia/commons/d/d9/Black-tailed_godwit_-_Dhichda_Lake%2C_Jamnagar_2023-11-17.jpg,https://xeno-canto.org/981842/download,0,2,5554,Limosa limosa
Hudsonian Godwit,Barge hudsonienne,https://upload.wikimedia.org/wikipedia/commons/1/1a/Limosa_haemastica_-_Kogarah_Bay.jpg,https://xeno-canto.org/856368/download,0,3,1317,Limosa haemastica
Short-billed Dowitcher,Bécassin roux,https://upload.wikimedia.org/wikipedia/commons/6/66/Short-billed_dowitcher_in_JBWR_%2840844%29.jpg,https://xeno-canto.org/902072/download,0,3,466,Limnodromus griseus
Long-billed Dowitcher,Bécassin à long bec,https://upload.wikimedia.org/wikipedia/commons/9/92/Limnodromus_scolopaceus_Mike_Baird_crop.jpg,https://xeno-canto.org/948874/download,0,3,800,Limnodromus scolopaceus
Jack Snipe,Bécassine sourde,https://upload.wikimedia.org/wikipedia/commons/c/c9/Jack_snipe.png,https://xeno-canto.org/982106/download,0,3,1772,Lymnocryptes minimus
American Woodcock,Bécasse d'Amérique,https://upload.wikimedia.org/wikipedia/commons/c/cb/American_Woodcock_-_13611759975.jpg,https://xeno-canto.org/560227/download,0,2,6263,Scolopax minor
Eurasian Woodcock,Bécasse des bois,https://upload.wikimedia.org/wikipedia/commons/1/1c/Woodcock_earthworm.jpg,https://xeno-canto.org/957126/download,0,2,17408,Scolopax rusticola
Great Snipe,Bécassine double,https://upload.wikimedia.org/wikipedia/commons/5/5a/Greatsnipe_1000.jpg,https://xeno-canto.org/911831/download,0,3,1186,Gallinago media
Swinhoe's Snipe,Bécassine de Swinhoe,https://upload.wikimedia.org/wikipedia/commons/2/23/Gallinago_megala.jpg,https://xeno-canto.org/765731/download,0,3,1,Gallinago megala
Pin-tailed Snipe,Bécassine à queue pointue,https://upload.wikimedia.org/wikipedia/commons/5/5f/Gallinago_stenura_-_Laem_Pak_Bia.jpg,https://xeno-canto.org/840942/download,0,3,253,Gallinago stenura
Common Snipe,Bécassine des marais,https://upload.wikimedia.org/wikipedia/commons/f/f8/Common_Snipe_%28Gallinago_gallinago%29_%2826144727151%29.jpg,https://xeno-canto.org/960737/download,0,2,6752,Gallinago gallinago
Wilson's Snipe,Bécassine de Wilson,https://upload.wikimedia.org/wikipedia/commons/9/9d/Gallinago-delicata-002-cropped.jpg,https://xeno-canto.org/837812/download,0,3,3,Gallinago delicata
Wilson's Phalarope,Phalarope de Wilson,https://upload.wikimedia.org/wikipedia/commons/f/f1/Wilson%27s_Phalarope%2C_Oregon_03_%28cropped%29.jpg,https://xeno-canto.org/877030/download,0,3,0,Phalaropus tricolor
Red Phalarope,Phalarope à bec large,https://upload.wikimedia.org/wikipedia/commons/1/17/Phalaropus_fulicarius_98755138_%28cropped%29.jpg,https://xeno-canto.org/952471/download,0,3,929,Phalaropus fulicarius
Red-necked Phalarope,Phalarope à bec étroit,https://upload.wikimedia.org/wikipedia/commons/5/5c/Red-necked_Phalarope.jpg,https://xeno-canto.org/981773/download,0,3,901,Phalaropus lobatus
Terek Sandpiper,Chevalier bargette,https://upload.wikimedia.org/wikipedia/commons/9/91/Xenus_cinereus_lifting_leg.jpg,https://xeno-canto.org/982481/download,0,3,675,Xenus cinereus
Common Sandpiper,Chevalier guignette,https://upload.wikimedia.org/wikipedia/commons/a/a7/Actitis_hypoleucos_-_Laem_Pak_Bia.jpg,https://xeno-canto.org/982468/download,0,2,9219,Actitis hypoleucos
Spotted Sandpiper,Chevalier grivelé,https://upload.wikimedia.org/wikipedia/commons/4/46/Actitis-macularia-005.jpg,https://xeno-canto.org/928730/download,0,3,1914,Actitis macularius
Green Sandpiper,Chevalier cul-blanc,https://upload.wikimedia.org/wikipedia/commons/7/70/Green_sandpiper_%28Tringa_ochropus%29.jpg,https://xeno-canto.org/979320/download,0,2,6306,Tringa ochropus
Solitary Sandpiper,Chevalier solitaire,https://upload.wikimedia.org/wikipedia/commons/f/f0/Solitarysandpiper.jpg,https://xeno-canto.org/552318/download,0,3,927,Tringa solitaria
Gray-tailed Tattler,Tringa brevipes,https://upload.wikimedia.org/wikipedia/commons/9/9f/Tringa_brevipes2.jpg,,0,3,37,Tringa brevipes
Marsh Sandpiper,Chevalier stagnatile,https://upload.wikimedia.org/wikipedia/commons/e/e0/Tringa_stagnatilis_2_-_Laem_Pak_Bia.jpg,https://xeno-canto.org/960654/download,0,3,750,Tringa stagnatilis
Wood Sandpiper,Chevalier sylvain,https://upload.wikimedia.org/wikipedia/commons/8/87/Wood_Sandpiper_Safari_Park.jpg,https://xeno-canto.org/981751/download,0,2,2130,Tringa glareola
Common Redshank,Chevalier gambette,https://upload.wikimedia.org/wikipedia/commons/4/4e/Common_Redshank_Tringa_totanus.jpg,https://xeno-canto.org/981453/download,0,2,7794,Tringa totanus
Lesser Yellowlegs,Petit Chevalier,https://upload.wikimedia.org/wikipedia/commons/a/a3/Lesser_Yellowlegs.jpg,https://xeno-canto.org/972896/download,0,3,25,Tringa flavipes
Willet,Chevalier semipalmé,https://upload.wikimedia.org/wikipedia/commons/2/2c/Catoptrophorus_semipalmatus_edit.jpg,https://xeno-canto.org/474504/download,0,3,692,Tringa semipalmata
Spotted Redshank,Chevalier arlequin,https://upload.wikimedia.org/wikipedia/commons/c/c0/Tringa_erythropus_-_Laem_Pak_Bia.jpg,https://xeno-canto.org/931220/download,0,3,1867,Tringa erythropus
Common Greenshank,Chevalier aboyeur,https://upload.wikimedia.org/wikipedia/commons/8/8e/Greenshank_%28Tringa_nebularia%29.jpg,https://xeno-canto.org/982560/download,0,2,4891,Tringa nebularia
Greater Yellowlegs,Grand Chevalier,https://upload.wikimedia.org/wikipedia/commons/6/66/Greater_Yellowlegs_JG.jpg,https://xeno-canto.org/957945/download,0,3,34,Tringa melanoleuca
Ruddy Turnstone,Tournepierre à collier,https://upload.wikimedia.org/wikipedia/commons/e/e9/Arenaria_interpres_%28habitus%29.jpg,https://xeno-canto.org/914125/download,0,2,10757,Arenaria interpres
Great Knot,Bécasseau de l'Anadyr,https://upload.wikimedia.org/wikipedia/commons/2/27/Calidris_tenuirostris_-_Laem_Phak_Bia.jpg,https://xeno-canto.org/396375/download,0,3,1,Calidris tenuirostris
Red Knot,Bécasseau maubèche,https://upload.wikimedia.org/wikipedia/commons/0/03/Rufa_red_knot_%28Calidris_canutus_rufa%29_in_Delaware_Bay%2C_New_Jersey.jpg,https://xeno-canto.org/382128/download,0,2,2646,
Broad-billed Sandpiper,Bécasseau falcinelle,https://upload.wikimedia.org/wikipedia/commons/f/fb/Broad_billed_sandpiper_by_Sreedev_Puthur.jpg,https://xeno-canto.org/977582/download,0,3,570,Calidris falcinellus
Sharp-tailed Sandpiper,Bécasseau à queue pointue,https://upload.wikimedia.org/wikipedia/commons/9/94/Calidris_acuminata_-_Hexham_Swamp.jpg,https://xeno-canto.org/425083/download,0,3,249,Calidris acuminata
Curlew Sandpiper,Bécasseau cocorli,https://upload.wikimedia.org/wikipedia/commons/c/cc/Calidris_ferruginea%2C_winter_adult%2C_Pak_Thale.jpg,https://xeno-canto.org/978090/download,0,3,1103,Calidris ferruginea
Stilt Sandpiper,Bécasseau à échasses,https://upload.wikimedia.org/wikipedia/commons/7/75/Calidris_himantopus.jpg,https://xeno-canto.org/340730/download,0,3,429,Calidris himantopus
Temminck's Stint,Bécasseau de Temminck,https://upload.wikimedia.org/wikipedia/commons/6/6b/Temmincks_Stint.jpg,https://xeno-canto.org/903063/download,0,3,1,Calidris temminckii
Long-toed Stint,Bécasseau à longs doigts,https://upload.wikimedia.org/wikipedia/commons/c/cf/Calidris_subminuta_-_Pak_Thale.jpg,https://xeno-canto.org/950064/download,0,3,228,Calidris subminuta
Red-necked Stint,Bécasseau à col roux,https://upload.wikimedia.org/wikipedia/commons/1/1b/Red-necked_Stint_-_Boat_Harbour.jpg,https://xeno-canto.org/950071/download,0,3,335,Calidris ruficollis
Spoon-billed Sandpiper,Bécasseau spatule,https://upload.wikimedia.org/wikipedia/commons/0/09/Eurynorhynchus_pygmeus_2_-_Pak_Thale.jpg,https://xeno-canto.org/486596/download,0,3,1305,Calidris pygmaea
Buff-breasted Sandpiper,Bécasseau rousset,https://upload.wikimedia.org/wikipedia/commons/b/b4/Tryngites_subruficollis_-USA-8.jpg,https://xeno-canto.org/747826/download,0,3,10,Calidris subruficollis
Sanderling,Bécasseau sanderling,https://upload.wikimedia.org/wikipedia/commons/a/a9/Sanderling_JG.jpg,https://xeno-canto.org/976407/download,0,2,8262,Calidris alba
Dunlin,Bécasseau variable,https://upload.wikimedia.org/wikipedia/commons/1/1c/Calidris_alpina_alpina%2C_Riga%2C_Latvia_1.jpg,https://xeno-canto.org/982474/download,0,2,4268,Calidris alpina
Purple Sandpiper,Bécasseau violet,https://upload.wikimedia.org/wikipedia/commons/8/8a/PUSA_perched_LBI.jpg,https://xeno-canto.org/487569/download,0,3,1043,Calidris maritima
Baird's Sandpiper,Bécasseau de Baird,https://upload.wikimedia.org/wikipedia/commons/0/08/Calidris_bairdii.jpg,https://xeno-canto.org/544958/download,0,3,2,Calidris bairdii
Little Stint,Bécasseau minute,https://upload.wikimedia.org/wikipedia/commons/7/77/Little_Stint_%28Calidris_minuta%29_2.jpg,https://xeno-canto.org/766088/download,0,3,1295,Calidris minuta
White-rumped Sandpiper,Bécasseau à croupion blanc,https://upload.wikimedia.org/wikipedia/commons/7/7b/Calidris_fuscicollis_PLAYERO_RABADILLA_BLANCA.jpg,https://xeno-canto.org/526480/download,0,3,542,Calidris fuscicollis
Least Sandpiper,Bécasseau minuscule,https://upload.wikimedia.org/wikipedia/commons/e/e9/Least_Sandpiper_Foraging.png,https://xeno-canto.org/954846/download,0,3,766,Calidris minutilla
Pectoral Sandpiper,Bécasseau à poitrine cendrée,https://upload.wikimedia.org/wikipedia/commons/9/96/Pectoral_Sandpiper3.jpg,https://xeno-canto.org/935128/download,0,3,728,Calidris melanotos
