Latin Name,Score,Difficulty,Sound URL,Image URL,Bird Name,French Name,View Count
Fulica cristata,0,3,https://xeno-canto.org/909702/download,https://upload.wikimedia.org/wikipedia/commons/7/78/Fulica_cristata_-Cape_Town%2C_South_Africa_-adult-8.jpg,Red-knobbed Coot,Foulque à crête,1380
Fulica americana,0,3,https://xeno-canto.org/937001/download,https://upload.wikimedia.org/wikipedia/commons/d/d8/American_coot_in_Prospect_Park_%2806152%29.jpg,American Coot,Foulque d'Amérique,1715
Porphyrio alleni,0,3,https://xeno-canto.org/39322/download,https://upload.wikimedia.org/wikipedia/commons/6/65/Porphyrio_alleni_Martien_Brand.jpg,Allen's Gallinule,Talève d'Allen,373
Porphyrio porphyrio,0,2,https://xeno-canto.org/977075/download,https://upload.wikimedia.org/wikipedia/commons/6/6c/Purpurhuhn.jpg,Western Swamphen,Talève sultane,6014
Porphyrio madagascariensis,0,3,https://xeno-canto.org/976833/download,https://upload.wikimedia.org/wikipedia/commons/0/07/African_Purple_Swamphen.jpg,African Swamphen,Talève d'Afrique,3
Gallicrex cinerea,0,3,https://xeno-canto.org/982027/download,https://upload.wikimedia.org/wikipedia/commons/e/eb/Gallicrex_cinerea_-Basai_Wetlands%2C_near_Gurgaon%2C_Haryana%2C_India-8.jpg,Watercock,Râle à crête,146
Aenigmatolimnas marginalis,0,3,https://xeno-canto.org/980421/download,https://upload.wikimedia.org/wikipedia/commons/9/93/Aenigmatolimnas_marginalis%2C_Kgomo-kgomo-vleiland%2C_Birding_Weto%2C_a.jpg,Striped Crake,Marouette rayée,107
Zapornia parva,0,3,https://xeno-canto.org/975336/download,https://upload.wikimedia.org/wikipedia/commons/8/81/Porzana_parva_%2850%29.jpg,Little Crake,Marouette poussin,999
Zapornia pusilla,0,3,https://xeno-canto.org/924558/download,https://upload.wikimedia.org/wikipedia/commons/7/76/Porzana_pusilla_-_Mount_Annan_Botanical_Garden.jpg,Baillon's Crake,Marouette de Baillon,3
Anthropoides virgo,0,2,https://xeno-canto.org/911516/download,https://upload.wikimedia.org/wikipedia/commons/c/c3/Demoiselle_Cranes_at_Tal_Chappar.jpg,Demoiselle Crane,Grue demoiselle,5393
Leucogeranus leucogeranus,0,3,https://xeno-canto.org/890264/download,https://upload.wikimedia.org/wikipedia/commons/6/61/Schneekranich_Grus_leucogeranus_090501_We_147.JPG,Siberian Crane,Grue de Sibérie,1571
Grus canadensis,0,2,https://xeno-canto.org/552624/download,https://upload.wikimedia.org/wikipedia/commons/5/55/Sandhill_Crane_JG.jpg,Sandhill Crane,Grue du Canada,8149
Grus grus,0,1,https://xeno-canto.org/982202/download,https://upload.wikimedia.org/wikipedia/commons/f/fd/Common_crane_grus_grus.jpg,Common Crane,Grue cendrée,57874
Grus monacha,0,3,https://xeno-canto.org/892190/download,https://upload.wikimedia.org/wikipedia/commons/c/c2/Grus_monacha_-Kyushu%2C_Japan_-three-8.jpg,Hooded Crane,Grue moine,736
Burhinus oedicnemus,0,2,https://xeno-canto.org/990460/download,https://upload.wikimedia.org/wikipedia/commons/d/d8/Burhinus_oedicnemus_insularum_Lanzarote_1.jpg,Eurasian Thick-knee,Œdicnème criard,14567
Pluvianus aegyptius,0,2,https://xeno-canto.org/719415/download,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flickr_-_Rainbirder_-_Egyptian_Plover_%28Pluvianus_aegyptius%29.jpg,Egyptian Plover,Pluvian fluviatile,3006
Himantopus himantopus,0,2,https://xeno-canto.org/980115/download,https://upload.wikimedia.org/wikipedia/commons/3/31/Black-winged_stilt_%28Himantopus_himantopus%29.jpg,Black-winged Stilt,Échasse blanche,9320
Recurvirostra avosetta,0,2,https://xeno-canto.org/981797/download,https://upload.wikimedia.org/wikipedia/commons/c/c5/Pied_Avocet_Recurvirostra_avosetta.jpg,Pied Avocet,Avocette élégante,9417
Recurvirostra americana,0,3,https://xeno-canto.org/891493/download,https://upload.wikimedia.org/wikipedia/commons/d/de/American_Avocet1.jpg,American Avocet,Avocette d'Amérique,898
Haematopus ostralegus,0,2,https://xeno-canto.org/982617/download,https://upload.wikimedia.org/wikipedia/commons/a/a7/Haematopus_ostralegus_Norway.jpg,Eurasian Oystercatcher,Huîtrier pie,19563
Haematopus palliatus,0,3,https://xeno-canto.org/871345/download,https://upload.wikimedia.org/wikipedia/commons/d/df/American_oystercatchers_at_Fort_Tilden_%2860747%29.jpg,American Oystercatcher,Huîtrier d'Amérique,774
Haematopus meadewaldoi,0,3,,https://upload.wikimedia.org/wikipedia/commons/b/b3/Canarian_Oystercatcher.jpg,Canarian Oystercatcher,Huîtrier des Canaries,547
Pluvialis squatarola,0,2,,https://upload.wikimedia.org/wikipedia/commons/4/4c/Black-bellied_plover_Egg_Harbor.png,Black-bellied Plover,Pluvier argenté,4114
Pluvialis apricaria,0,2,https://xeno-canto.org/990621/download,https://upload.wikimedia.org/wikipedia/commons/1/11/Kul%C3%ADk_zlat%C3%BD_%28Pluvialis_apricaria%29_a_%283949776435%29.jpg,European Golden-Plover,Pluvier doré,5867
Pluvialis dominica,0,3,https://xeno-canto.org/934270/download,https://upload.wikimedia.org/wikipedia/commons/0/0c/American_Golden_Plover_%287458262530%29.jpg,American Golden-Plover,Pluvier bronzé,501
Pluvialis fulva,0,3,https://xeno-canto.org/978223/download,https://upload.wikimedia.org/wikipedia/commons/0/0b/Pluvialis_fulva_-Bering_Land_Bridge_National_Preserve%2C_Alaska%2C_USA-8.jpg,Pacific Golden-Plover,Pluvier fauve,950
Charadrius morinellus,0,3,https://xeno-canto.org/914373/download,https://upload.wikimedia.org/wikipedia/commons/b/bb/Charadrius_morinellus_male.jpg,Eurasian Dotterel,Pluvier guignard,600
Charadrius vociferus,0,2,https://xeno-canto.org/955105/download,https://upload.wikimedia.org/wikipedia/commons/c/cb/Killdeer_Heislerville.png,Killdeer,Pluvier kildir,4740
Charadrius hiaticula,0,2,https://xeno-canto.org/979718/download,https://upload.wikimedia.org/wikipedia/commons/d/d2/Common_ringed_plover_%28Charadrius_hiaticula%29_Oppdal.jpg,Common Ringed Plover,Pluvier grand-gravelot,4592
Charadrius semipalmatus,0,3,https://xeno-canto.org/974538/download,https://upload.wikimedia.org/wikipedia/commons/c/c6/Plover_Semipalmated_Breeding_JG.jpg,Semipalmated Plover,Pluvier semipalmé,735
Charadrius dubius,0,3,https://xeno-canto.org/982808/download,https://upload.wikimedia.org/wikipedia/commons/b/bb/Flussregenpfeifer_im_flachen_Wasser_01.jpg,Little Ringed Plover,Petit Gravelot,168
Vanellus vanellus,0,2,https://xeno-canto.org/975772/download,https://upload.wikimedia.org/wikipedia/commons/2/2f/Northern-Lapwing-Vanellus-vanellus.jpg,Northern Lapwing,Vanneau huppé,22204
Vanellus spinosus,0,3,https://xeno-canto.org/976566/download,https://upload.wikimedia.org/wikipedia/commons/7/75/Spur-winged_lapwing_%28Vanellus_spinosus%29_in_flight.jpg,Spur-winged Lapwing,Vanneau à éperons,1572
Vanellus cinereus,0,3,https://xeno-canto.org/988325/download,https://upload.wikimedia.org/wikipedia/commons/b/b5/Vanellus_cinereus.JPG,Gray-headed Lapwing,Vanneau à tête grise,397
Vanellus gregarius,0,3,https://xeno-canto.org/566869/download,https://upload.wikimedia.org/wikipedia/commons/6/62/SociablePlover.jpg,Sociable Lapwing,Vanneau sociable,1580
Vanellus leucurus,0,3,https://xeno-canto.org/960240/download,https://upload.wikimedia.org/wikipedia/commons/8/86/White-tailed_lapwing_%28Vanellus_leucurus%29.jpg,White-tailed Lapwing,Vanneau à queue blanche,243
Anarhynchus asiaticus,0,3,https://xeno-canto.org/962229/download,https://upload.wikimedia.org/wikipedia/commons/9/98/Wermutregenpfeifer_%28Charadrius_asiaticus%29_206737679.jpg,Caspian Plover,Pluvier asiatique,166
Anarhynchus veredus,0,3,https://xeno-canto.org/411921/download,https://upload.wikimedia.org/wikipedia/commons/b/b7/Charadrius_veredus_West_Timor_0.jpg,Oriental Plover,Pluvier oriental,160
Charadrius leschenaultii,0,3,https://xeno-canto.org/982447/download,https://upload.wikimedia.org/wikipedia/commons/3/3a/2024-07-26_Anarhynchus_leschenaultii_leschenaultii%2C_Newbiggin%2C_Northumberland_1.jpg,Greater Sand-Plover,Pluvier de Leschenault,437
Charadrius pecuarius,0,3,https://xeno-canto.org/758524/download,https://upload.wikimedia.org/wikipedia/commons/7/79/Kittlitz%27s_plover_%28Charadrius_pecuarius%29.jpg,Kittlitz's Plover,Pluvier pâtre,290
Charadrius nivosus,0,3,https://xeno-canto.org/566601/download,https://upload.wikimedia.org/wikipedia/commons/0/0a/Snowy_Plover_Morro_Strand.jpg,Snowy Plover,Pluvier neigeux,455
Charadrius alexandrinus,0,2,https://xeno-canto.org/982472/download,https://upload.wikimedia.org/wikipedia/commons/6/6f/Kentish_Plover_Charadrius_alexandrinus%2C_India.jpg,Kentish Plover,Pluvier à collier interrompu,6159
Bartramia longicauda,0,3,https://xeno-canto.org/549859/download,https://upload.wikimedia.org/wikipedia/commons/c/cf/UplandSandpiperOntarioCropped.jpg,Upland Sandpiper,Maubèche des champs,639
Numenius minutus,0,3,https://xeno-canto.org/792063/download,https://upload.wikimedia.org/wikipedia/commons/f/fd/Numenius_minutus_1.jpg,Little Curlew,Courlis nain,497
Numenius tenuirostris,0,2,https://xeno-canto.org/398794/download,https://upload.wikimedia.org/wikipedia/commons/a/ae/Naturalis_Biodiversity_Center_-_ZMA.AVES.1670_-_Numenius_tenuirostris_Vieillot%2C_1817_-_Scolopacidae_-_skin_specimen_%28cropped%29.jpeg,Slender-billed Curlew,Courlis à bec grêle,17553
Numenius arquata,0,2,https://xeno-canto.org/982664/download,https://upload.wikimedia.org/wikipedia/commons/2/2c/Eurasian_Curlew.jpg,Eurasian Curlew,Courlis cendré,15837
Limosa lapponica,0,2,https://xeno-canto.org/982508/download,https://upload.wikimedia.org/wikipedia/commons/c/ca/Bar-tailed_Godwit.jpg,Bar-tailed Godwit,Barge rousse,7994
Limosa limosa,0,2,https://xeno-canto.org/981842/download,https://upload.wikimedia.org/wikipedia/commons/d/d9/Black-tailed_godwit_-_Dhichda_Lake%2C_Jamnagar_2023-11-17.jpg,Black-tailed Godwit,Barge à queue noire,5554
Limosa haemastica,0,3,https://xeno-canto.org/856368/download,https://upload.wikimedia.org/wikipedia/commons/1/1a/Limosa_haemastica_-_Kogarah_Bay.jpg,Hudsonian Godwit,Barge hudsonienne,1317
Limnodromus griseus,0,3,https://xeno-canto.org/902072/download,https://upload.wikimedia.org/wikipedia/commons/6/66/Short-billed_dowitcher_in_JBWR_%2840844%29.jpg,Short-billed Dowitcher,Bécassin roux,466
Limnodromus scolopaceus,0,3,https://xeno-canto.org/948874/download,https://upload.wikimedia.org/wikipedia/commons/9/92/Limnodromus_scolopaceus_Mike_Baird_crop.jpg,Long-billed Dowitcher,Bécassin à long bec,800
Lymnocryptes minimus,0,3,https://xeno-canto.org/982106/download,https://upload.wikimedia.org/wikipedia/commons/c/c9/Jack_snipe.png,Jack Snipe,Bécassine sourde,1772
Scolopax minor,0,2,https://xeno-canto.org/560227/download,https://upload.wikimedia.org/wikipedia/commons/c/cb/American_Woodcock_-_13611759975.jpg,American Woodcock,Bécasse d'Amérique,6263
Scolopax rusticola,0,2,https://xeno-canto.org/957126/download,https://upload.wikimedia.org/wikipedia/commons/1/1c/Woodcock_earthworm.jpg,Eurasian Woodcock,Bécasse des bois,17408
Gallinago media,0,3,https://xeno-canto.org/911831/download,https://upload.wikimedia.org/wikipedia/commons/5/5a/Greatsnipe_1000.jpg,Great Snipe,Bécassine double,1186
Gallinago megala,0,3,https://xeno-canto.org/765731/download,https://upload.wikimedia.org/wikipedia/commons/2/23/Gallinago_megala.jpg,Swinhoe's Snipe,Bécassine de Swinhoe,1
Gallinago stenura,0,3,https://xeno-canto.org/840942/download,https://upload.wikimedia.org/wikipedia/commons/5/5f/Gallinago_stenura_-_Laem_Pak_Bia.jpg,Pin-tailed Snipe,Bécassine à queue pointue,253
Gallinago gallinago,0,2,https://xeno-canto.org/960737/download,https://upload.wikimedia.org/wikipedia/commons/f/f8/Common_Snipe_%28Gallinago_gallinago%29_%2826144727151%29.jpg,Common Snipe,Bécassine des marais,6752
Gallinago delicata,0,3,https://xeno-canto.org/837812/download,https://upload.wikimedia.org/wikipedia/commons/9/9d/Gallinago-delicata-002-cropped.jpg,Wilson's Snipe,Bécassine de Wilson,3
Phalaropus tricolor,0,3,https://xeno-canto.org/877030/download,https://upload.wikimedia.org/wikipedia/commons/f/f1/Wilson%27s_Phalarope%2C_Oregon_03_%28cropped%29.jpg,Wilson's Phalarope,Phalarope de Wilson,0
Phalaropus fulicarius,0,3,https://xeno-canto.org/952471/download,https://upload.wikimedia.org/wikipedia/commons/1/17/Phalaropus_fulicarius_98755138_%28cropped%29.jpg,Red Phalarope,Phalarope à bec large,929
Phalaropus lobatus,0,3,https://xeno-canto.org/981773/download,https://upload.wikimedia.org/wikipedia/commons/5/5c/Red-necked_Phalarope.jpg,Red-necked Phalarope,Phalarope à bec étroit,901
Xenus cinereus,0,3,https://xeno-canto.org/982481/download,https://upload.wikimedia.org/wikipedia/commons/9/91/Xenus_cinereus_lifting_leg.jpg,Terek Sandpiper,Chevalier bargette,675
Actitis hypoleucos,0,2,https://xeno-canto.org/982468/download,https://upload.wikimedia.org/wikipedia/commons/a/a7/Actitis_hypoleucos_-_Laem_Pak_Bia.jpg,Common Sandpiper,Chevalier guignette,9219
Actitis macularius,0,3,https://xeno-canto.org/928730/download,https://upload.wikimedia.org/wikipedia/commons/4/46/Actitis-macularia-005.jpg,Spotted Sandpiper,Chevalier grivelé,1914
Tringa ochropus,0,2,https://xeno-canto.org/979320/download,https://upload.wikimedia.org/wikipedia/commons/7/70/Green_sandpiper_%28Tringa_ochropus%29.jpg,Green Sandpiper,Chevalier cul-blanc,6306
Tringa solitaria,0,3,https://xeno-canto.org/552318/download,https://upload.wikimedia.org/wikipedia/commons/f/f0/Solitarysandpiper.jpg,Solitary Sandpiper,Chevalier solitaire,927
Tringa brevipes,0,3,https://xeno-canto.org/675904/download,https://upload.wikimedia.org/wikipedia/commons/9/9f/Tringa_brevipes2.jpg,Gray-tailed Tattler,Tringa brevipes,37
Tringa stagnatilis,0,3,https://xeno-canto.org/960654/download,https://upload.wikimedia.org/wikipedia/commons/e/e0/Tringa_stagnatilis_2_-_Laem_Pak_Bia.jpg,Marsh Sandpiper,Chevalier stagnatile,750
Tringa glareola,0,2,https://xeno-canto.org/981751/download,https://upload.wikimedia.org/wikipedia/commons/8/87/Wood_Sandpiper_Safari_Park.jpg,Wood Sandpiper,Chevalier sylvain,2130
Tringa totanus,0,2,https://xeno-canto.org/981453/download,https://upload.wikimedia.org/wikipedia/commons/4/4e/Common_Redshank_Tringa_totanus.jpg,Common Redshank,Chevalier gambette,7794
Tringa flavipes,0,3,https://xeno-canto.org/972896/download,https://upload.wikimedia.org/wikipedia/commons/a/a3/Lesser_Yellowlegs.jpg,Lesser Yellowlegs,Petit Chevalier,25
Tringa semipalmata,0,3,https://xeno-canto.org/474504/download,https://upload.wikimedia.org/wikipedia/commons/2/2c/Catoptrophorus_semipalmatus_edit.jpg,Willet,Chevalier semipalmé,692
Tringa erythropus,0,3,https://xeno-canto.org/931220/download,https://upload.wikimedia.org/wikipedia/commons/c/c0/Tringa_erythropus_-_Laem_Pak_Bia.jpg,Spotted Redshank,Chevalier arlequin,1867
Tringa nebularia,0,2,https://xeno-canto.org/982560/download,https://upload.wikimedia.org/wikipedia/commons/8/8e/Greenshank_%28Tringa_nebularia%29.jpg,Common Greenshank,Chevalier aboyeur,4891
Tringa melanoleuca,0,3,https://xeno-canto.org/957945/download,https://upload.wikimedia.org/wikipedia/commons/6/66/Greater_Yellowlegs_JG.jpg,Greater Yellowlegs,Grand Chevalier,34
Arenaria interpres,0,2,https://xeno-canto.org/914125/download,https://upload.wikimedia.org/wikipedia/commons/e/e9/Arenaria_interpres_%28habitus%29.jpg,Ruddy Turnstone,Tournepierre à collier,10757
Calidris tenuirostris,0,3,https://xeno-canto.org/396375/download,https://upload.wikimedia.org/wikipedia/commons/2/27/Calidris_tenuirostris_-_Laem_Phak_Bia.jpg,Great Knot,Bécasseau de l'Anadyr,1
,0,2,https://xeno-canto.org/382128/download,https://upload.wikimedia.org/wikipedia/commons/0/03/Rufa_red_knot_%28Calidris_canutus_rufa%29_in_Delaware_Bay%2C_New_Jersey.jpg,Red Knot,Bécasseau maubèche,2646
Calidris falcinellus,0,3,https://xeno-canto.org/977582/download,https://upload.wikimedia.org/wikipedia/commons/f/fb/Broad_billed_sandpiper_by_Sreedev_Puthur.jpg,Broad-billed Sandpiper,Bécasseau falcinelle,570
Calidris acuminata,0,3,https://xeno-canto.org/425083/download,https://upload.wikimedia.org/wikipedia/commons/9/94/Calidris_acuminata_-_Hexham_Swamp.jpg,Sharp-tailed Sandpiper,Bécasseau à queue pointue,249
Calidris ferruginea,0,3,https://xeno-canto.org/978090/download,https://upload.wikimedia.org/wikipedia/commons/c/cc/Calidris_ferruginea%2C_winter_adult%2C_Pak_Thale.jpg,Curlew Sandpiper,Bécasseau cocorli,1103
Calidris himantopus,0,3,https://xeno-canto.org/340730/download,https://upload.wikimedia.org/wikipedia/commons/7/75/Calidris_himantopus.jpg,Stilt Sandpiper,Bécasseau à échasses,429
Calidris temminckii,0,3,https://xeno-canto.org/903063/download,https://upload.wikimedia.org/wikipedia/commons/6/6b/Temmincks_Stint.jpg,Temminck's Stint,Bécasseau de Temminck,1
Calidris subminuta,0,3,https://xeno-canto.org/950064/download,https://upload.wikimedia.org/wikipedia/commons/c/cf/Calidris_subminuta_-_Pak_Thale.jpg,Long-toed Stint,Bécasseau à longs doigts,228
Calidris ruficollis,0,3,https://xeno-canto.org/950071/download,https://upload.wikimedia.org/wikipedia/commons/1/1b/Red-necked_Stint_-_Boat_Harbour.jpg,Red-necked Stint,Bécasseau à col roux,335
Calidris pygmaea,0,3,https://xeno-canto.org/486596/download,https://upload.wikimedia.org/wikipedia/commons/0/09/Eurynorhynchus_pygmeus_2_-_Pak_Thale.jpg,Spoon-billed Sandpiper,Bécasseau spatule,1305
Calidris subruficollis,0,3,https://xeno-canto.org/747826/download,https://upload.wikimedia.org/wikipedia/commons/b/b4/Tryngites_subruficollis_-USA-8.jpg,Buff-breasted Sandpiper,Bécasseau rousset,10
Calidris alba,0,2,https://xeno-canto.org/976407/download,https://upload.wikimedia.org/wikipedia/commons/a/a9/Sanderling_JG.jpg,Sanderling,Bécasseau sanderling,8262
Calidris alpina,0,2,https://xeno-canto.org/982474/download,https://upload.wikimedia.org/wikipedia/commons/1/1c/Calidris_alpina_alpina%2C_Riga%2C_Latvia_1.jpg,Dunlin,Bécasseau variable,4268
Calidris maritima,0,3,https://xeno-canto.org/487569/download,https://upload.wikimedia.org/wikipedia/commons/8/8a/PUSA_perched_LBI.jpg,Purple Sandpiper,Bécasseau violet,1043
Calidris bairdii,0,3,https://xeno-canto.org/544958/download,https://upload.wikimedia.org/wikipedia/commons/0/08/Calidris_bairdii.jpg,Baird's Sandpiper,Bécasseau de Baird,2
